title_tt,title_sp,album_tt,album_sp,artist,videos,views,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity
Midnight City,Midnight City,"Hurry up, We're Dreaming","Hurry Up, We're Dreaming",M83,1,295300,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,4,241440,73
Me Gusta Mi Vida,Me Gusta Mi Vida,Me Gusta Mi Vida,Me Gusta Mi Vida,"Joan Y Su Elite, Manuel Rodriguez",1,415600,0.757,0.807,7,-3.031,0,0.0741,0.294,0.0,0.106,0.915,90.009,4,227727,68
Woke up Like This - Champagne Gold Radio Edit,Woke up Like This - Champagne Gold Radio Edit,Woke up Like This - Remixes,Woke up Like This,"DJ Antoine, Storm",2,200600,0.767,0.84,10,-5.417,1,0.173,0.0651,0.0,0.308,0.748,129.984,4,182970,24
New Shapes (feat. Christine and the Queens and Caroline Polachek),New Shapes (feat. Christine and the Queens and Caroline Polachek),New Shapes (feat. Christine and the Queens and Caroline Polachek),New Shapes (feat. Christine and the Queens and Caroline Polachek),"Charli XCX, Christine and the Queens, Caroline Polachek",1,81000,0.735,0.74,0,-4.929,1,0.0552,0.111,0.0,0.032,0.553,107.061,4,200688,72
Vulturul,Vulturul,Vulturul,Vulturul,Dani Mocanu,1,571000,0.852,0.459,2,-10.401,1,0.21,0.383,0.0,0.383,0.421,130.051,4,284581,30
Rip & Tear,Rip & Tear,Doom (Original Game Soundtrack),Doom (Original Game Soundtrack),Mick Gordon,1,13200000,0.506,0.882,9,-8.683,1,0.0737,0.000655,0.795,0.174,0.14,107.994,4,257735,67
Bury Pam Pam,Bury Pam Pam,Bury Pam Pam,Bury Pam Pam,Yina Rose,1,218900,0.808,0.678,9,-5.755,0,0.135,0.0456,0.00793,0.0741,0.817,160.076,4,159511,20
Moonlight Serenade,Moonlight Serenade,Chattanooga Choo Choo ,Ultimate Big Band Collection: Glenn Miller,Glenn Miller,1,36200,0.342,0.126,3,-11.857,1,0.0265,0.862,0.0998,0.146,0.147,77.873,3,202760,53
Mirror Mirror,Mirror Mirror,Mirror Mirror,Mirror Mirror,"F.HERO, MILLI, Changbin of Stray Kids",1,170300,0.742,0.759,1,-5.584,1,0.188,0.0089,0.0,0.0656,0.506,158.978,4,232000,73
"Fernet, Fútbol & Cumbia","Fernet, Fútbol & Cumbia","Fernet, Fútbol & Cumbia","Fernet, Fútbol & Cumbia",El Reja,1,1600000,0.785,0.733,2,-3.29,1,0.0622,0.155,0.0,0.0945,0.808,142.492,3,124816,48
Mask Off (feat. Kendrick Lamar) (Remix),Mask Off (feat. Kendrick Lamar) - Remix,Mask Off (feat. Kendrick Lamar) (Remix),Mask Off (feat. Kendrick Lamar) [Remix],"Future, Kendrick Lamar",1,1500000,0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,4,257987,63
Aquel niño (2021),Aquel niño (2021),Aquel niño (2021),Aquel niño (2021),El Seis,1,406800,0.825,0.318,0,-11.863,1,0.122,0.476,0.000246,0.284,0.724,85.018,4,285205,58
Find Me If You Can,Grim Mary,Find Me If You Can,1990nowhere,"1990nowhere, Olivver the Kid, Armors, Lostboycrow",1,158300,0.596,0.831,8,-3.615,1,0.0275,0.105,2.4e-06,0.0753,0.487,98.988,4,200758,38
Kakayanin Kaya,Kakayanin Kaya,Kakayanin Kaya,#M0806,Maymay Entrata,1,97600,0.612,0.451,0,-6.836,1,0.0287,0.853,0.0,0.0638,0.294,116.022,4,228402,47
Cheia de Manias,Cheia de Manias,Cheia de Manias,Grandes Sucessos,Raça Negra,1,202600,0.707,0.614,7,-9.377,0,0.058,0.198,0.0,0.177,0.957,156.473,4,211000,64
Just the Two of Us (feat. Bill Withers),Just the Two of Us (feat. Bill Withers),Anthology,Anthology,"Grover Washington, Jr., Bill Withers",1,229800,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,4,438493,80
DANCE CRIP,DANCE CRIP,DANCE CRIP,DANCE CRIP,Trueno,1,367500,0.857,0.766,0,-3.699,1,0.0978,0.108,0.0,0.0817,0.864,106.024,4,165019,73
Вернёшься - Remix,Вернёшься - Remix,Вернёшься - Remix,"Nezboretsky, Vol. 1",Nezboretsky,1,141700,0.888,0.533,10,-7.387,0,0.274,0.07,0.00358,0.096,0.491,81.959,4,101236,20
Way Back Home (2021),Way Back Home (2021),Way Back Home (2021),Way Back Home (2021),LUNCH,1,52700,0.807,0.724,2,-4.532,1,0.0325,0.505,1.59e-06,0.292,0.536,100.014,4,213987,49
sake wind,Come on Feel the Noise,,Come on Feel the Noise,Snake Wind,1,2260,0.448,0.908,11,-3.818,0,0.147,0.0321,1.71e-05,0.0703,0.383,145.267,4,285696,45
I Don't Wanna Talk (I Just Wanna Dance),I Don't Wanna Talk (I Just Wanna Dance),Dreamland - + Bonus Levels,I Don't Wanna Talk (I Just Wanna Dance),Glass Animals,1,71100,0.703,0.624,7,-6.228,1,0.0364,0.0156,5.53e-05,0.299,0.808,131.966,4,195191,69
Я хочу на дискотеку,Я хочу на дискотеку,Я хочу на дискотеку,Я хочу на дискотеку,ppbb,1,717500,0.742,0.849,7,-2.867,0,0.119,0.0533,1.07e-05,0.147,0.744,150.051,4,149600,22
You Raise Me Up,You Raise Me Up,Christian Music: Greatest Spiritual Songs and Religious Hymns to Worship God and Celebrate Your Peaceful Devotion,Closer,Josh Groban,1,3800000,0.25,0.136,10,-12.162,1,0.037,0.673,0.000157,0.107,0.0981,118.086,4,292333,57
Sports Music (60 Sec),X-Agent (60 sec),,ACTION/SPORTS (NEO Series) royalty free production music library,NEO Sounds,1,1400000,0.476,0.803,7,-9.349,1,0.0353,0.00821,0.9,0.145,0.952,124.991,4,62320,0
Walker,Walker,,Walker,"CHVSE, Faith Marie",1,10300000,0.765,0.518,0,-8.664,0,0.362,0.236,0.0,0.099,0.361,84.983,4,187273,38
The Monster (KGF),The Monster (KGF),The Monster (KGF),The Monster (KGF),Rosh Blazze,1,241,0.825,0.72,0,-9.913,1,0.0585,0.176,0.753,0.0786,0.21,105.003,4,98992,29
So Big,So Big,Replay,So Big EP,Iyaz,1,26900,0.727,0.691,6,-5.029,1,0.0333,0.139,0.0,0.305,0.616,121.983,4,199587,41
Handclap,HandClap,,Fitz and The Tantrums (Deluxe Edition),Fitz and The Tantrums,2,6600000,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4,193253,66
Gubuk Derita,Gubuk Derita,Air Mata Perpisahan,Gubuk Derita,Valdy Nyonk,1,46400,0.32,0.272,10,-8.296,1,0.0284,0.875,3.06e-06,0.118,0.177,106.348,4,262888,32
Take Over,Take Over,Take Over,Take Over,"League of Legends, MAX, Jeremy McKinnon of A Day To Remember, Henry",1,26400,0.446,0.73,6,-3.916,0,0.17,0.18,0.0,0.118,0.39,107.918,3,213853,69
Vanlova,Vanlova,Vanlova,Vanlova,Rubyflashy,1,700400,0.809,0.471,10,-8.48,0,0.064,0.649,0.0,0.047,0.616,105.45,4,143465,5
หลับตา,หลับตา,Selfmade,Selfmade,UrboyTJ,1,681500,0.631,0.323,5,-11.932,1,0.434,0.895,0.0,0.371,0.464,70.89,4,181864,39
Ecuador,Ecuador,Ecuador,It's My Life,"Sash!, Rodriguez",1,261100,0.7,0.944,9,-6.704,0,0.0449,0.0313,0.82,0.107,0.656,132.891,4,355040,49
abcdefu (angrier),abcdefu (angrier),abcdefu (angrier),abcdefu (angrier),GAYLE,1,55600,0.671,0.599,4,-6.18,1,0.0405,0.0658,0.0,0.101,0.448,121.849,3,159836,75
Paint It Black,Paint It Black,Best British Rock,Music From “Lil Brown” - Remastered,Africa,1,84300,0.698,0.504,5,-12.171,1,0.0355,0.344,5.17e-06,0.147,0.758,114.241,4,448261,40
NsfW - DRKTMS Remix,NsfW - DRKTMS Remix,The GOLDA Complex: Remixes,NsfW,"GOLDA, DRKTMS",3,64000,0.756,0.494,1,-8.905,0,0.355,0.503,0.0,0.402,0.381,107.039,4,224165,46
Pra Cha Tipa Trai (2019 Remaster),ประชาธิปไตย - 2019 Remaster,"The Legend Of Carabao, Vol. 4 (2019 Remaster)","ตำนานคาราบาว, ชุดที่ 4 (2019 Remaster)",Carabao,5,20200,0.669,0.804,2,-6.614,0,0.0352,0.0302,0.0,0.279,0.909,151.216,4,267834,6
Ussr (Di Fumetti Maxi Mix),Ussr (Di Fumetti Maxi Mix),Ussr,USSR,"Eddy Huntington, Beatbone",1,410000,0.689,0.866,0,-10.195,0,0.0601,0.00127,0.847,0.284,0.539,139.994,4,438027,4
One More Time,One More Time,One More Time,Discovery,Daft Punk,1,44000,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,4,320357,77
POSTERITY,POSTERITY,Tenet (Original Motion Picture Soundtrack) [Deluxe Edition],Tenet (Original Motion Picture Soundtrack) [Deluxe Edition],Ludwig Goransson,1,180300,0.399,0.604,1,-14.874,1,0.0545,0.145,0.825,0.103,0.0386,118.339,4,762216,48
We Both Know,We Both Know,We Both Know,True to Self,Bryson Tiller,1,505600,0.917,0.392,10,-5.108,0,0.316,0.16,0.000158,0.104,0.544,131.514,4,160907,48
ホワイトキス,ホワイトキス,ホワイトキス,ホワイトキス,鈴木鈴木,2,53000,0.704,0.797,1,-4.7,1,0.0505,0.133,0.0,0.284,0.619,110.003,4,274860,49
中国茶,中国茶,,中国女孩,陈思思,1,1400000,0.424,0.261,4,-16.457,0,0.0399,0.73,0.0,0.219,0.205,151.629,4,236133,0
Love Myself,Love Myself,Love Myself,HAIZ,Hailee Steinfeld,1,2600000,0.617,0.759,0,-6.785,0,0.0678,0.0026,0.0,0.419,0.324,122.924,4,218773,70
Закрутила,Закрутила,Закрутила,Закрутила,VSE PRO,1,405300,0.82,0.854,3,-5.445,0,0.22,0.282,0.0,0.147,0.77,106.991,4,154206,0
Kan Sat Dan Nar Yee,Kan Sat Dan Nar Yee,A Sin Pyay Tae Naye,A Sin Pyay Tae Naye,Ma Naw,1,161000,0.48,0.705,1,-4.594,1,0.0453,0.0324,0.0,0.394,0.273,151.902,4,222812,10
"Snow Tha Product: Bzrp Music Sessions, Vol. 39","Snow Tha Product: Bzrp Music Sessions, Vol. 39","Snow Tha Product: Bzrp Music Sessions, Vol. 39","Snow Tha Product: Bzrp Music Sessions, Vol. 39","Bizarrap, Snow Tha Product",1,478300,0.83,0.748,1,-5.362,1,0.162,0.354,0.0,0.0992,0.523,133.028,4,177443,74
0과 1사이,Between 0 and 1 (Feat. Hoody),0과 1사이,The Baker,"Viann, Hoody",1,68500,0.493,0.376,1,-12.261,1,0.0855,0.14,0.0732,0.122,0.201,116.642,5,132427,6
NIGHT,NIGHT,Dreams Alive,ONE NIGHT IN PARIS,Paris Shadows,1,59800,0.874,0.66,6,-5.508,0,0.0334,0.0264,0.000237,0.0862,0.624,109.955,4,200800,38
Zahir Tak Terucap,Zahir Tak Terucap,1993,1993,Nash,1,2100000,0.562,0.377,2,-9.295,1,0.0243,0.0792,2.81e-06,0.0432,0.293,94.449,4,309427,35
Action Rockin' Trap,Action Rockin' Trap,Game Energy,Game Energy,Soundbeaver,1,2400000,0.527,0.977,1,-2.573,0,0.0429,8.99e-05,0.857,0.341,0.765,149.993,4,105613,0
LUV ME,LUV ME,One More Time,PRE ROLL,"OG Spliff, TiaCorine",1,257300,0.81,0.443,0,-5.441,1,0.379,0.326,0.000209,0.0812,0.617,76.923,4,152790,38
At Doom's Gate,At Doom's Gate,Doom (Original Game Soundtrack),Doom (Original Game Soundtrack),Mick Gordon,1,582600,0.577,0.647,2,-7.647,1,0.0569,0.00165,0.806,0.154,0.236,160.987,4,70771,63
Андеграунд,Андеграунд,Андеграунд (ТикТок),Андеграунд,"METAN, Вектор А",1,24400,0.71,0.659,1,-5.463,0,0.112,0.00522,0.0,0.432,0.24,114.801,5,155971,55
All Night,All Night,THIS IS... ICONA POP,Night & Day (Night Edition),"The Vamps, Matoma",1,190400,0.538,0.804,8,-5.194,1,0.0358,0.0041,0.0,0.33,0.507,144.992,4,197640,75
It's My Life,It's My Life,Bon Jovi Greatest Hits,Crush,Bon Jovi,1,2300000,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,4,224493,79
Annoying,Annoying,Annoying,P2,"Dave East, T.I.",1,852700,0.732,0.79,9,-5.016,1,0.285,0.207,0.0,0.127,0.502,121.949,4,178253,43
Desafio do Quadradinho,Desafio do Quadradinho,Baila Com Brabo,Baila Com Brabo,DJ LK DE ITAPE,1,548700,0.956,0.809,8,-7.488,1,0.437,0.11,0.0,0.38,0.402,129.983,4,170620,27
Come & Get It,Come & Get It,Stars Dance - Bonus Track Version,Stars Dance (Bonus Track Version),Selena Gomez,1,9800000,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,4,231987,72
SUGAR,Sugar,,V,Maroon 5,1,116200,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,4,235493,81
Young,Young,Vibes,Vibes,Vacations,1,21000000,0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4,189160,81
Rich Man's Frug,Rich Man's Frug,Fosse (Original Broadway Cast Recording),Fosse (Original Broadway Cast Recording),Fosse Ensemble,1,760500,0.673,0.406,5,-10.255,0,0.0536,0.188,0.183,0.109,0.512,137.789,4,220400,26
Perfect Now,Perfect Now,The Overture & the Underscore - AU Edition,Walls,Louis Tomlinson,1,7700000,0.617,0.358,2,-8.498,1,0.0273,0.253,0.0,0.171,0.209,134.977,4,186400,62
Freedom,Freedom,Freedom,Freedom,Pharrell Williams,1,46200,0.428,0.559,1,-6.374,0,0.067,0.395,3.56e-05,0.136,0.607,86.459,4,162467,63
Miraculous Lady Bug - Remix,Miraculous Lady Bug - Remix,Miraculous Lady Bug - Remix,Netkids Family,Kids Superstars,1,1000000,0.539,0.931,9,-5.389,0,0.0866,0.00918,0.0,0.321,0.684,160.079,4,159211,34
Aoi,aoi,sakanaction,aoi | midori,"lōland, Phlocalyst",1,270500,0.64,0.519,1,-7.866,0,0.309,0.107,0.626,0.199,0.393,158.944,4,148861,39
Mr. Brightside,Mr. Brightside,Hot Fuss,Hot Fuss,The Killers,1,11100000,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,4,222587,76
Virtual Fashion Runway,Virtual Fashion Runway,"Model Runway Music: Music for Home Fashion Shows, Fashion Show Playlist","Model Runway Music: Music for Home Fashion Shows, Fashion Show Playlist",Model Music DJ,1,385300,0.775,0.874,10,-10.398,0,0.0628,0.0461,0.951,0.138,0.763,124.987,4,175018,1
Cry Cry,Cry Cry,Black Eyes,Funky Town,T-ARA,1,3800000,0.791,0.85,6,-2.307,0,0.0468,0.136,0.057,0.0788,0.875,114.98,4,197799,48
みえる子だぁれ,mieru-ko-daare,おもいでのあるばむ３,memories3,Manami Kakiki,1,21300000,0.63,0.816,9,-2.505,0,0.0312,0.329,0.0,0.451,0.823,120.027,4,313307,0
TIKI TAKA,TIKI TAKA,Re:T-ARA,Re:T-ARA,T-ARA,1,104700,0.693,0.856,6,-4.212,1,0.151,0.0957,0.0,0.33,0.712,117.125,4,196867,58
Poison Tree,Poison Tree,Inca Ore / Grouper,Inca Ore / Grouper,Grouper,1,2400000,0.368,0.143,11,-22.593,1,0.0317,0.965,0.946,0.107,0.24,110.906,4,196893,68
Moete hero,Moete Hero,GOLDEN BEST HIROYUKI OKITA,Kyouen Rafflesia - Ani Jazz 2nd Note -,Tokyo Brass Style,1,436400,0.417,0.536,9,-8.473,1,0.0561,0.315,0.714,0.233,0.627,203.433,4,311387,4
แด่...หนุ่มสาวผู้ร้าวราน,แด่...หนุ่มสาวผู้ร้าวราน,,ยรรโฟล์ค 1 (Live in studio in bangkok #1),Maleehuana,1,322100,0.514,0.446,2,-6.828,0,0.0285,0.866,0.00117,0.103,0.217,128.266,4,578067,14
Rebota,Rebota,Rebota,Rebota,Guaynaa,1,36900,0.816,0.911,1,-2.002,1,0.255,0.188,0.0,0.498,0.931,89.686,4,204631,67
Alla Yar,Alla Yar,Alla Yar,Jana-Jana,"Spitakci Hayko, Sammy Flash",1,147000,0.698,0.922,3,-4.889,0,0.0613,0.0166,0.000148,0.274,0.916,120.064,4,235825,34
Tom and Jerry,Tom and Jerry,Just for Fun,Tom and Jerry,Satbir Aujla,1,135500,0.738,0.657,11,-6.527,0,0.0543,0.097,0.0,0.149,0.495,77.962,4,199700,49
The Muffin Song (asdfmovie),The Muffin Song (asdfmovie),The Muffin Song (asdfmovie),The Muffin Song (asdfmovie),"The Gregory Brothers, TomSka",1,3900000,0.911,0.842,10,-4.845,1,0.0922,0.205,1.48e-05,0.115,0.578,112.016,4,187046,61
ผัวเผลอแล้วเจอกัน,ผัวเผลอแล้วเจอกัน,อ้ายตายสิไห่นำบ่,คู่เอกลำซิ่ง,บัวผัน ทังโส,1,123500,0.422,0.907,4,-2.918,0,0.0772,0.178,0.0,0.0648,0.538,149.895,4,235416,23
ХЛОПАЙ,ХЛОПАЙ,MONEYDEALER,MONEYDEALER,INSTASAMKA,1,176200,0.884,0.576,3,-5.607,1,0.226,0.0545,0.0,0.213,0.671,95.986,4,122533,57
Năm Tháng Hữu Tình - Remix,Năm Tháng Hữu Tình - Remix,Năm Tháng Hữu Tình - Remix,Năm Tháng Hữu Tình (Remix),"Tài Muzik, BiBo",1,41800,0.585,0.954,11,-2.393,0,0.0327,0.00211,0.00634,0.616,0.891,139.964,4,269397,41
LADYFIRST,LADYFIRST,LADYFIRST,LADYFIRST,PYONSU,1,789000,0.716,0.887,7,-6.165,1,0.0787,0.00327,0.0128,0.145,0.382,127.994,4,233421,0
I See Your Monsters,I See Your Monsters,I See Your Monsters,I See Your Monsters,Katie sky,1,3600000,0.452,0.723,4,-7.658,1,0.255,0.351,0.0,0.245,0.639,204.019,4,187142,44
Dilwa le gail piyarki farak wali,Dilwa le gail piyarki farak wali,Banalki bigad gail,Banalki bigad gail,Awdhesh Premi Yadav,1,69100,0.72,0.99,11,-1.272,0,0.303,0.157,0.0,0.155,0.732,130.011,4,277155,10
Time,Time,Inception (Music From The Motion Picture),The Search,NF,1,17800,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.049,4,240429,72
YKWIM?,YKWIM?,Bipolar,Bipolar,Yot Club,1,1200000,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,3,212750,84
Itsu mo Nando Demo(Spirited Away),Itsumo Nandodemo (Spirited Away),Piano de Ghibli STUDIO GHIBLI WORKS PIANO COLLECTION,Wa-Gakki de Ghibli,Aun J-Classic Orchestra,1,45700,0.556,0.273,5,-8.824,1,0.0359,0.985,0.874,0.144,0.479,119.97,3,238880,41
Miss Each Other Because of Love,Miss Each Other Because of Love,Flying Petals,Flying Petals,Tido Kang,1,106400,0.8,0.139,0,-22.189,0,0.0578,0.993,0.94,0.136,0.579,126.001,4,167103,35
Habang Buhay,Habang Buhay,Habang Buhay,Habang Buhay,Zack Tabudlo,1,166100,0.62,0.668,9,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,4,244068,71
Düzelir Be Kanka,Düzelir Be Kanka,Düzelir Be Kanka,Düzelir Be Kanka,"İntizar, Hasan Yılmaz",1,99200,0.676,0.964,4,-2.812,0,0.182,0.0676,1.5e-06,0.169,0.843,163.794,4,243733,29
儿时,儿时,,鱼干铺里,刘昊霖,2,3000000,0.659,0.347,10,-11.354,1,0.0312,0.858,0.0,0.117,0.327,105.978,4,261142,32
รำวงลอยกระทง,รำวงลอยกระทง,เพลงลอยกระทง,เพลงลอยกระทง,สุนทราภรณ์,1,828100,0.586,0.831,3,-4.474,1,0.0489,0.771,0.000662,0.41,0.918,173.881,4,168385,23
24พฤษภา,24พฤษภา,24พฤษภา,24พฤษภา,Jazz Spooknickpapiyongkookkook,1,123000,0.936,0.639,6,-8.729,1,0.0962,0.315,0.0,0.104,0.837,136.066,4,198180,40
CHILDAYS,CHILDAYS,BLOOM iSLAND,BLOOM iSLAND,BLOOM VASE,11,641800,0.679,0.814,2,-2.459,1,0.0462,0.349,0.0,0.132,0.922,79.002,4,190735,39
Habit,Habit,Habit,Habit,Still Woozy,2,1700000,0.767,0.392,1,-11.996,1,0.0945,0.154,0.000398,0.108,0.48,125.017,4,153872,68
 Sayangku I Love You ,Sayangku I Love You,,Sayangku I Love You,Kania,1,584800,0.806,0.679,8,-7.647,1,0.031,0.18,0.174,0.32,0.583,96.001,4,213054,7
Super nova 9,Super Nova lvl 9 (feat. Medisin),,Legends of Lotus Waver,"Jarry Manna, Medisin",1,14200,0.295,0.611,2,-7.155,1,0.0463,0.00152,0.0,0.401,0.17,110.497,4,254674,6
Leh Mesh La'y Hob,Leh Mesh La'y Hob,Leh Mesh La'y Hob,Leh Mesh La'y Hob,Figo El Dakhlawy,1,688100,0.829,0.904,1,-3.541,1,0.0451,0.00472,0.888,0.0925,0.816,109.987,4,408093,0
SKULL (IF I DIE),SKULL (IF I DIE),SKULL (IF I DIE),SKULL (IF I DIE),VannDa,1,38300,0.619,0.679,5,-2.978,0,0.128,0.532,0.000105,0.115,0.626,130.009,4,320769,29
CANNONBALL!,Cannonball!,,Buck Meek,Buck Meek,1,1186,0.606,0.364,2,-10.548,1,0.0591,0.714,0.0116,0.118,0.668,164.839,4,167628,33
İşte Gidiyorum (Hoşçakal),İşte Gidiyorum (Hoşçakal),Karadeniz'e Kalan,Karadeniz'e Kalan,Kâzım Koyuncu,1,329400,0.598,0.327,9,-9.009,0,0.0465,0.635,0.0,0.0949,0.465,99.976,4,228645,50
Foggy Morning,Foggy Morning,,Foggy Morning,Michele Leao,1,1000000,0.612,0.0917,9,-18.88,1,0.0764,0.984,0.937,0.111,0.333,117.981,3,185750,47
Got It,Got It,Sway,ERYS (Deluxe),Jaden,1,3204,0.802,0.673,10,-5.108,0,0.248,0.101,7.33e-06,0.109,0.659,150.915,4,76693,44
morning,Morning,,Groovy People,Marc E. Bassy,1,760000,0.462,0.438,10,-8.227,1,0.0953,0.563,0.0,0.181,0.342,107.364,3,206080,69
Дискотанцы,Дискотанцы,Дискотанцы (ТикТок),Дискотанцы,"Хабиб, Galibri & Mavik",1,547400,0.645,0.863,1,-5.782,0,0.0475,0.0342,0.00961,0.557,0.815,165.014,4,151640,41
Beginning Of The Legend ,The Beginning of the Legend (Original Version),JAC GAME REMIX,The Legend of Xanadu J.D.K. Special,Falcom Sound Team jdk,1,48900,0.406,0.772,2,-16.034,1,0.0409,4.23e-06,0.86,0.155,0.105,149.454,4,101427,0
Tension,Tension,Tension,DON'T SLEEP,Sleepy Hallow,1,944000,0.768,0.675,0,-5.152,0,0.267,0.635,2.38e-05,0.15,0.942,99.988,4,148553,52
只要平凡,只要平凡,,只要平凡,小石頭和孩子們,1,1300000,0.251,0.444,3,-6.869,0,0.0307,0.904,0.0,0.114,0.492,173.636,3,235862,20
Jaga  Mata Jaga Hati,Jaga Mata Jaga Hati,Jaga  Mata Jaga Hati,Jaga Mata Jaga Hati,DJ Qhelfin,1,530300,0.762,0.417,11,-9.082,1,0.0533,0.845,5.91e-06,0.141,0.191,140.03,4,231598,52
Ah Nerede,Ah Nerede,Nasıl Yani? - Ali,Ah Nerede,Füsun Önal,1,920800,0.743,0.938,5,-7.186,1,0.196,0.1,0.0,0.113,0.666,110.505,4,165251,49
Địa tạng vương bồ tát,Địa tạng vương bồ tát,Nụ Thương,Nụ Thương,Ngọc Huyền,1,152900,0.613,0.473,6,-7.375,0,0.0267,0.624,4.49e-06,0.111,0.241,115.854,4,330227,7
โควิดกะย่าน คนอยู่บ้านกะอยากกอด,โควิดกะย่าน คนอยู่บ้านกะอยากกอด,โควิดกะย่าน คนอยู่บ้านกะอยากกอด,โควิดกะย่าน คนอยู่บ้านกะอยากกอด,"กระต่าย พรรณนิภา, เนม สุรพงศ์",1,119500,0.617,0.501,0,-7.083,0,0.0329,0.817,3.16e-05,0.0931,0.361,135.931,4,222353,20
Blackout,BLACKOUT,Blackout,BLACKOUT,Lil Kapow,1,74400,0.726,0.298,1,-13.879,1,0.695,0.0566,1.1e-05,0.132,0.486,150.036,3,83131,64
ขอบคุณที่เธอเข้ามา,ขอบคุณที่เธอเข้ามา - เพลงประกอบละครเทิดพระเกียรติ ตอน ลูกหนี้ที่รัก,ขอบคุณที่เธอเข้ามา - Single,LOVE SCENES LOVE SONGS YOUNG DIVAS,Fymme Bongkot,1,6691,0.763,0.7,8,-5.534,1,0.0343,0.593,0.0,0.109,0.679,96.026,4,263923,0
사랑은(Feat.원슈타인),F THE WORLD(Feat.Wonstein),나의슬픔(My Sadness),My Sadness,"Mommy Son, Wonstein",1,222400,0.704,0.413,4,-6.465,1,0.0728,0.754,0.0,0.25,0.89,95.851,4,203640,38
UK Drill,UK Drill,UK Drill,UK Drill,Beat Drillaz,1,102700,0.736,0.256,0,-12.876,1,0.143,0.647,0.763,0.0802,0.37,143.011,4,231608,19
Scars In The Sky (Armen Miran Remix),Scars In The Sky - Armen Miran Remix,Scars In The Sky,Scars In The Sky,"Just Emma, Raindance Kid, Armen Miran",1,36300,0.793,0.629,8,-11.985,0,0.0543,0.0682,0.851,0.11,0.38,112.01,3,371184,37
Shouldn't Be,Shouldn't Be,Shouldn't Be,Shouldn't Be,Luke Chiang,1,5700000,0.651,0.291,4,-10.009,1,0.0326,0.738,0.0,0.115,0.302,124.898,3,210436,73
ความสุข,ความสุข,ความสุข,ความสุข,"BEARHOUSE, Whatcharawale",1,1600000,0.638,0.782,7,-2.819,1,0.0449,0.363,0.0,0.122,0.722,86.01,4,226047,52
เพื่อรัก เพื่อเธอ - เพลงประกอบละคร เพลิงฉิมพลี,เพื่อรัก เพื่อเธอ (เพลงประกอบละคร เพลิงฉิมพลี),เพลงประกอบละคร เพลิงฉิมพลี,รวมเพลงประกอบละครช่อง 3 volume 3,Nan Vatiya,1,116700,0.608,0.42,10,-8.543,1,0.0271,0.573,1.26e-05,0.145,0.392,136.006,4,235413,20
